,pk_cid,recomendacion,precio,prob
2265,1023431,em_acount,10,0.7501813977419661
2266,1023520,em_acount,10,0.33095774883339096
2267,1023557,em_acount,10,0.7857657288954156
2268,1023660,em_acount,10,0.7503341233814241
2269,1023693,em_acount,10,0.3124583639951379
2270,1023710,em_acount,10,0.7329499755975329
2271,1023717,em_acount,10,0.3533126565724713
2272,1023892,em_acount,10,0.5976700311831125
2273,1024030,em_acount,10,0.8299861472322628
2274,1024107,em_acount,10,0.6865889979972356
2275,1024621,em_acount,10,0.6054393965454246
2276,1024678,em_acount,10,0.6433662696801925
2277,1024712,payroll_account,10,0.302141626140569
2278,1024768,em_acount,10,0.6792909979008421
2279,1024861,em_acount,10,0.8213109453442942
2280,1025052,payroll_account,10,0.8234728978196311
2281,1025060,em_acount,10,0.7571027663458699
2282,1025082,payroll_account,10,0.7477422555336706
2283,1025109,em_acount,10,0.5801281715181426
2284,1025382,em_acount,10,0.6230600800411862
2285,1025851,em_acount,10,0.6303490156498115
2286,1026186,em_acount,10,0.5675025048963726
2287,1026338,payroll_account,10,0.7959506228047932
2288,1026641,em_acount,10,0.6672055525164856
2289,1026705,em_acount,10,0.5488097045335353
2290,1026780,em_acount,10,0.49304785645832566
2291,1027546,em_acount,10,0.7945040530755922
2292,1027560,payroll_account,10,0.838386565868322
2293,1028351,em_acount,10,0.7825444371202084
2294,1028506,payroll_account,10,0.8510427511840983
2295,1028938,em_acount,10,0.31863394053789096
2296,1029293,em_acount,10,0.6244348508951862
2297,1029572,em_acount,10,0.5697996461595212
2298,1029580,em_acount,10,0.33673506746712734
2299,1029635,em_acount,10,0.8445580207699191
2300,1030297,em_acount,10,0.7559034642025225
2301,1030538,em_acount,10,0.73673151620139
2302,1030662,em_acount,10,0.8648036045686438
2303,1030834,em_acount,10,0.7529225958945798
2304,1030937,payroll_account,10,0.6772303327800829
2305,1030945,em_acount,10,0.629830966724235
2306,1030990,em_acount,10,0.7173043434223817
2307,1031023,em_acount,10,0.6541505186988024
2308,1031113,em_acount,10,0.30772982912283997
2309,1031211,em_acount,10,0.554203976332775
2310,1031222,em_acount,10,0.6352538782496535
2311,1031327,em_acount,10,0.7702023811127784
2312,1031343,payroll_account,10,0.8513659646645044
2313,1032186,em_acount,10,0.5973591652237135
2314,1032229,em_acount,10,0.6393840153345713
2315,1033308,em_acount,10,0.8274188594542319
2316,1033449,em_acount,10,0.6046481092590749
2317,1033484,em_acount,10,0.625659690119926
2318,1033487,em_acount,10,0.8076021046312304
2319,1033735,em_acount,10,0.3365743501160773
2320,1033743,em_acount,10,0.34652067677177195
2321,1033767,em_acount,10,0.3399346490558925
2322,1033975,payroll_account,10,0.7928389653474038
2323,1034178,emc_account,10,0.33492753494808064
2324,1034229,em_acount,10,0.725435420514199
2325,1034270,em_acount,10,0.761905782115623
2326,1034925,em_acount,10,0.6529645970812636
2327,1035310,em_acount,10,0.5506892289328478
2328,1035345,em_acount,10,0.5480413499757214
2329,1035362,em_acount,10,0.5815424867812277
2330,1035855,em_acount,10,0.8397121150056969
2331,1036007,em_acount,10,0.32390054932443735
2332,1036009,em_acount,10,0.3937426711615471
2333,1036011,payroll_account,10,0.8171035149859694
2334,1036040,em_acount,10,0.7239893396450575
2335,1036226,em_acount,10,0.7294826464548775
2336,1036465,em_acount,10,0.7118928091411625
2337,1036529,payroll_account,10,0.31371514498889624
2338,1036687,em_acount,10,0.6138210177582714
2339,1036780,em_acount,10,0.31779143529859505
2340,1036880,em_acount,10,0.3097472159839325
2341,1036899,em_acount,10,0.7169835749881394
2342,1036919,em_acount,10,0.5421440874172591
2343,1037478,em_acount,10,0.7306918262547974
2344,1037581,em_acount,10,0.365258687727551
2345,1037936,em_acount,10,0.3168785095336895
2346,1038086,em_acount,10,0.3427558878196122
2347,1038867,em_acount,10,0.63930937830332
2348,1038993,em_acount,10,0.6974686885488431
2349,1039241,em_acount,10,0.6674789722244092
2350,1039752,em_acount,10,0.7022769388143332
2351,1039770,em_acount,10,0.6493046278421258
2352,1039786,em_acount,10,0.6772396379237516
2353,1039863,em_acount,10,0.6275997715512615
2354,1039885,em_acount,10,0.6033579309128437
2355,1040023,em_acount,10,0.3177594744899856
2356,1040260,em_acount,10,0.7528947710437287
2357,1040300,em_acount,10,0.7420071417920768
2358,1040545,em_acount,10,0.7688947142008556
2359,1040725,em_acount,10,0.726667290321668
2360,1041051,em_acount,10,0.30086087575334375
2361,1041415,em_acount,10,0.3246732653213855
2362,1041979,payroll_account,10,0.8298511092532128
2363,1042341,em_acount,10,0.6346052608341323
2364,1042673,em_acount,10,0.34612065793583674
2365,1042767,em_acount,10,0.7042992313838864
2366,1042831,em_acount,10,0.729528866598374
2367,1043217,em_acount,10,0.8070514526628485
2368,1043308,em_acount,10,0.7307339707747197
2369,1044456,em_acount,10,0.3747589752728842
2370,1044761,em_acount,10,0.7198702078006021
2371,1044785,em_acount,10,0.5270019101212392
2372,1045207,em_acount,10,0.3199203196332175
2373,1045535,em_acount,10,0.4775639114596014
2374,1045618,payroll_account,10,0.32773546198583337
2375,1045774,em_acount,10,0.663817764507763
2376,1045825,em_acount,10,0.3507213630825815
2377,1045920,em_acount,10,0.5504695227885662
2378,1045983,em_acount,10,0.6778453023269732
2379,1046313,payroll_account,10,0.8258444140285589
2380,1047410,em_acount,10,0.3456654849344051
2381,1047465,em_acount,10,0.8437036197405203
2382,1047516,em_acount,10,0.7889405547442326
2383,1047567,em_acount,10,0.7187779238534218
2384,1047582,em_acount,10,0.3320468027274489
2385,1048330,em_acount,10,0.7259799092525779
2386,1048538,em_acount,10,0.3028576166085509
2387,1048563,em_acount,10,0.31872596673909687
2388,1049279,em_acount,10,0.6531701056977555
2389,1049346,em_acount,10,0.3369483019341473
2390,1049513,payroll_account,10,0.8576936588816513
2391,1049544,em_acount,10,0.8213613408820171
2392,1049561,em_acount,10,0.5373463034749314
2393,1049673,em_acount,10,0.5582411913191332
2394,1050041,em_acount,10,0.3180289002424335
2395,1050565,em_acount,10,0.7409106547779075
2396,1050660,em_acount,10,0.3034575620798091
2397,1050766,em_acount,10,0.7193968108418161
2398,1050909,em_acount,10,0.7026588958433494
2399,1050946,em_acount,10,0.3166813220560272
2400,1051258,em_acount,10,0.6545712578671551
2401,1051269,em_acount,10,0.7224620180494342
2402,1051335,em_acount,10,0.8573321560934742
2403,1051424,emc_account,10,0.8421246926641818
2404,1051756,em_acount,10,0.31327605541156184
2405,1051768,em_acount,10,0.8672485674322158
2406,1051777,payroll_account,10,0.39925529442215835
2407,1051800,em_acount,10,0.3179123012304844
2408,1051833,em_acount,10,0.30743289234913573
2409,1052171,em_acount,10,0.32021694803533574
2410,1052185,em_acount,10,0.7603077798807192
2411,1052186,payroll_account,10,0.8698757884107002
2412,1052187,em_acount,10,0.7541853624813804
2413,1052189,payroll_account,10,0.8479557234145413
2414,1052212,em_acount,10,0.3306814442150859
2415,1052226,em_acount,10,0.3297177746934177
2416,1052608,em_acount,10,0.830013610901141
2417,1052942,em_acount,10,0.8338333253199041
2418,1052984,em_acount,10,0.6576517937288565
2419,1053212,em_acount,10,0.8612185601743737
2420,1053265,payroll_account,10,0.7114538532848648
2421,1053415,payroll_account,10,0.6997878751707136
2422,1053441,em_acount,10,0.8186668310892057
2423,1053473,em_acount,10,0.34467526171510837
2424,1053476,em_acount,10,0.3501300927102328
2425,1053672,em_acount,10,0.3117041685633548
2426,1053803,em_acount,10,0.34799920784217603
2427,1053848,emc_account,10,0.8054833069331295
2428,1054012,em_acount,10,0.3512074110062296
2429,1054021,payroll_account,10,0.30807492786248253
2430,1054165,payroll_account,10,0.3041511716392846
2431,1054194,em_acount,10,0.3155608334572347
2432,1054216,payroll_account,10,0.7422058860199494
2433,1054350,em_acount,10,0.6322705313938112
2434,1054504,em_acount,10,0.7488120834300247
2435,1054638,em_acount,10,0.6873770079448924
2436,1054649,payroll_account,10,0.34701305413790984
2437,1054657,payroll_account,10,0.7098899064273747
2438,1054671,em_acount,10,0.40504519748024564
2439,1054831,em_acount,10,0.6715580966791768
2440,1054897,em_acount,10,0.356902397520379
2441,1054900,em_acount,10,0.6051946348486211
2442,1054996,em_acount,10,0.7994802086691665
2443,1055201,em_acount,10,0.3196881113819997
2444,1055203,em_acount,10,0.3506532729576616
2445,1055204,em_acount,10,0.8225950622311202
2446,1055228,em_acount,10,0.8134500479820069
2447,1055369,payroll_account,10,0.3246350536964649
2448,1055429,em_acount,10,0.3539929258611489
2449,1055437,em_acount,10,0.319792593751738
2450,1055447,em_acount,10,0.8882349435384911
2451,1055474,emc_account,10,0.8280378473392809
2452,1055556,em_acount,10,0.7616921142381856
2453,1055599,em_acount,10,0.7742341264565347
2454,1055627,em_acount,10,0.7651189899638152
2455,1055708,payroll_account,10,0.8047398684741139
2456,1055716,em_acount,10,0.30578035075747534
2457,1055835,em_acount,10,0.3790232039506969
2458,1056035,em_acount,10,0.6010308753810437
2459,1056535,em_acount,10,0.3667755328607909
2460,1056613,em_acount,10,0.6709513331802979
2461,1056624,payroll_account,10,0.315399636094793
2462,1056852,em_acount,10,0.3798827665977754
2463,1057234,em_acount,10,0.7931577516866151
2464,1057357,payroll_account,10,0.31184379981477867
2465,1057510,payroll_account,10,0.7467565896071298
2466,1057714,payroll_account,10,0.7769983206371543
2467,1057747,payroll_account,10,0.34536299271088994
2468,1057768,em_acount,10,0.8009983749983781
2469,1057863,em_acount,10,0.36354458071785223
2470,1057893,payroll_account,10,0.83023504479668
2471,1058011,em_acount,10,0.6459477728588752
2472,1058120,em_acount,10,0.6129548684520726
2473,1058134,payroll_account,10,0.5441060271018519
2474,1058272,payroll_account,10,0.36459639596766324
2475,1058279,payroll_account,10,0.828646911760994
2476,1058309,em_acount,10,0.8297866804590147
2477,1058310,em_acount,10,0.33233722153544465
2478,1058373,em_acount,10,0.7332870810656625
2479,1058558,em_acount,10,0.36743139258921603
2480,1058902,em_acount,10,0.35926736566769274
2481,1059273,em_acount,10,0.48907208286384574
2482,1059341,em_acount,10,0.7766176807755193
2483,1059787,em_acount,10,0.7252650513930697
2484,1059801,em_acount,10,0.3519004959698483
2485,1059890,em_acount,10,0.7612878335787227
2486,1059979,em_acount,10,0.6186110213701135
2487,1059998,em_acount,10,0.7290474924306578
2488,1060038,em_acount,10,0.7572606231072888
2489,1060348,payroll_account,10,0.8538804244543206
2490,1060509,em_acount,10,0.31192090209965656
2491,1060524,em_acount,10,0.9010452107029026
2492,1060529,em_acount,10,0.38081623777840995
2493,1060688,emc_account,10,0.7627301698891797
2494,1060716,em_acount,10,0.3980900419970787
2495,1061115,em_acount,10,0.6636313316186452
2496,1061168,em_acount,10,0.39105891524535324
2497,1061309,em_acount,10,0.3222648883070564
2498,1061433,em_acount,10,0.7816542790169028
2499,1061486,em_acount,10,0.8250894394507271
2500,1061567,em_acount,10,0.6477200802304428
2501,1061695,em_acount,10,0.6829117294624212
2502,1061720,em_acount,10,0.32056130778031505
2503,1061733,em_acount,10,0.7577239915099646
2504,1062089,em_acount,10,0.5759904223431355
2505,1062112,payroll_account,10,0.730494198383078
2506,1062474,em_acount,10,0.7143329173904847
2507,1063111,payroll_account,10,0.40914801038063314
2508,1063244,em_acount,10,0.6550033130848695
2509,1063257,payroll_account,10,0.84480739391799
2510,1063306,em_acount,10,0.3101056189233771
2511,1063497,em_acount,10,0.3230974479771203
2512,1063797,em_acount,10,0.7417119799963096
2513,1063975,em_acount,10,0.3415986608006033
2514,1064071,em_acount,10,0.5592789879872181
2515,1064092,payroll_account,10,0.814469889973648
2516,1064157,em_acount,10,0.32332852465284595
2517,1064163,emc_account,10,0.7183791130711633
2518,1064217,em_acount,10,0.739909852766347
2519,1064322,payroll_account,10,0.8467499582843031
2520,1064428,em_acount,10,0.46513309785325885
2521,1064584,em_acount,10,0.35811006942823675
2522,1064917,payroll_account,10,0.7378913793833148
2523,1064969,payroll_account,10,0.7178389516563818
2524,1065047,em_acount,10,0.30776345508936304
2525,1065225,em_acount,10,0.6677622421172694
2526,1065271,em_acount,10,0.7367276261194672
2527,1065615,em_acount,10,0.6111425960505106
2528,1065616,em_acount,10,0.6137900994373298
2529,1065759,em_acount,10,0.30201213573221947
2530,1066339,em_acount,10,0.31011935809119673
2531,1066390,em_acount,10,0.39161781129505524
2532,1066395,payroll_account,10,0.36876193180607514
2533,1066583,em_acount,10,0.760850951343788
2534,1067332,em_acount,10,0.7794483846875484
2535,1067498,payroll_account,10,0.3197220795779113
2536,1067592,em_acount,10,0.770091040746208
2537,1067610,em_acount,10,0.7604343152227675
2538,1067882,em_acount,10,0.31081511847797433
2539,1068394,em_acount,10,0.3639670077173393
2540,1068431,payroll_account,10,0.30164087609095436
2541,1068436,em_acount,10,0.3658002705355
2542,1068509,em_acount,10,0.3888907059075568
2543,1068555,payroll_account,10,0.6738169067528077
2544,1068634,payroll_account,10,0.7714107589472374
2545,1068960,em_acount,10,0.7509145977635308
2546,1068988,em_acount,10,0.6888059118802944
2547,1069048,em_acount,10,0.8321133621668902
2548,1069123,em_acount,10,0.6754663342801605
2549,1069178,em_acount,10,0.33459597512006917
2550,1069187,em_acount,10,0.32361932623071454
2551,1069310,em_acount,10,0.747102559254229
2552,1069317,em_acount,10,0.3537538303267011
2553,1069440,em_acount,10,0.6741691373645726
2554,1069492,em_acount,10,0.8002721121621321
2555,1069580,em_acount,10,0.7045466218636209
2556,1070289,em_acount,10,0.3346193875570786
2557,1070312,em_acount,10,0.6024817766757293
2558,1070503,em_acount,10,0.8303573979378647
2559,1070511,em_acount,10,0.42719132013779226
2560,1070746,em_acount,10,0.6236193921369534
2561,1070789,em_acount,10,0.7791467521786025
2562,1071146,em_acount,10,0.7290772578309199
2563,1071798,payroll_account,10,0.3454700264498108
2564,1072326,em_acount,10,0.6587559757408514
2565,1072448,em_acount,10,0.6937835423178346
2566,1072456,em_acount,10,0.7203567481116585
2567,1072873,em_acount,10,0.313827391240272
2568,1073050,em_acount,10,0.88572511007567
2569,1073080,em_acount,10,0.3240753691130509
2570,1073087,em_acount,10,0.31311502704681976
2571,1073420,em_acount,10,0.31979025594343935
2572,1073640,em_acount,10,0.6166083359023958
2573,1073691,em_acount,10,0.7863742364670326
2574,1074262,em_acount,10,0.36801789634966947
2575,1074309,em_acount,10,0.7164408294960493
2576,1074343,payroll_account,10,0.837120676923478
2577,1074345,payroll_account,10,0.820117578417427
2578,1074491,em_acount,10,0.35845226345366643
2579,1074557,em_acount,10,0.3236236896726731
2580,1074656,em_acount,10,0.41364930515345627
2581,1075183,em_acount,10,0.3181222079372159
2582,1075427,em_acount,10,0.33521940687772955
2583,1075438,payroll_account,10,0.41296878280984334
2584,1075471,em_acount,10,0.8085718884707049
2585,1075536,em_acount,10,0.7437230197000371
2586,1075615,em_acount,10,0.5836723166342218
2587,1075762,em_acount,10,0.7089886403746422
2588,1075808,em_acount,10,0.5439567254418394
2589,1076446,em_acount,10,0.7162190512501542
2590,1076483,em_acount,10,0.3535309407744814
2591,1076804,em_acount,10,0.6153212955478602
2592,1076904,em_acount,10,0.30668624621876983
2593,1076954,em_acount,10,0.7399360970330714
2594,1076982,em_acount,10,0.7128164288617348
2595,1077413,em_acount,10,0.7714666417752741
2596,1077439,em_acount,10,0.797573535547762
2597,1077470,payroll_account,10,0.8568470786365672
2598,1077478,em_acount,10,0.4729000103243038
2599,1077564,em_acount,10,0.7763147494335684
2600,1077723,em_acount,10,0.635439921582419
2601,1077979,payroll_account,10,0.6944725391107915
2602,1078172,em_acount,10,0.8180027806132125
2603,1078263,em_acount,10,0.3316350674588522
2604,1078751,em_acount,10,0.7269231920190051
2605,1078820,em_acount,10,0.6641975871823433
2606,1078855,em_acount,10,0.68010821133971
2607,1078993,em_acount,10,0.3244060212665006
2608,1079061,em_acount,10,0.6518191672049072
2609,1079104,em_acount,10,0.6994676900629225
2610,1079228,em_acount,10,0.6934925794860085
2611,1079291,em_acount,10,0.5665994717932475
2612,1079309,em_acount,10,0.8495952535597162
2613,1079484,em_acount,10,0.6268662478189119
2614,1079556,em_acount,10,0.30582503154797097
2615,1079602,em_acount,10,0.7075453171406436
2616,1080413,em_acount,10,0.7342731080247707
2617,1080474,em_acount,10,0.7162839184892423
2618,1080725,payroll_account,10,0.6789423144599345
2619,1080755,em_acount,10,0.666390081409261
2620,1080837,em_acount,10,0.4029850358730612
2621,1080924,em_acount,10,0.43426940854133445
2622,1081176,em_acount,10,0.3333440421175498
2623,1081633,em_acount,10,0.8840257370588038
2624,1081636,em_acount,10,0.319045542124322
2625,1081660,em_acount,10,0.3350727496196098
2626,1081755,payroll_account,10,0.31230780143404535
2627,1081759,em_acount,10,0.7410264449445
2628,1082411,em_acount,10,0.37381824493908244
2629,1082754,em_acount,10,0.6891150848100099
2630,1082935,em_acount,10,0.37484240020154747
2631,1082947,em_acount,10,0.8154992035357176
2632,1082972,payroll_account,10,0.7884186066885362
2633,1082992,em_acount,10,0.8222754131290353
2634,1083011,em_acount,10,0.3271204606165692
2635,1083037,em_acount,10,0.31664666208742887
2636,1083084,em_acount,10,0.7938308205281215
2637,1083473,em_acount,10,0.7342334393505211
2638,1083711,em_acount,10,0.3122259513961249
2639,1083717,em_acount,10,0.3489425932543332
2640,1083737,em_acount,10,0.35819972424339963
2641,1083813,em_acount,10,0.7313202409608869
2642,1083877,em_acount,10,0.6524594450443155
2643,1083881,payroll_account,10,0.750507179725714
2644,1083882,em_acount,10,0.8061490009135311
2645,1084500,em_acount,10,0.37790412496700426
2646,1084613,em_acount,10,0.30656704691299086
2647,1084692,em_acount,10,0.32874696289272254
2648,1084729,em_acount,10,0.8946491805450774
2649,1084795,em_acount,10,0.3535190615842906
2650,1084903,payroll_account,10,0.6852043177024586
2651,1084989,em_acount,10,0.3751333672457175
2652,1085012,em_acount,10,0.3068352652143192
2653,1085142,em_acount,10,0.8066302745708659
2654,1085285,em_acount,10,0.7489140290819953
2655,1085327,em_acount,10,0.31666592145105804
2656,1085375,payroll_account,10,0.31107243296976506
2657,1085382,em_acount,10,0.3170334957052507
2658,1085525,em_acount,10,0.8082389880903421
2659,1085793,payroll_account,10,0.8484606281503205
2660,1085977,payroll_account,10,0.3167897683410028
2661,1086019,payroll_account,10,0.7440643396541977
2662,1086030,emc_account,10,0.8101577132273357
2663,1086100,em_acount,10,0.6501040956452817
2664,1086160,em_acount,10,0.3131908038957337
2665,1086190,em_acount,10,0.39254526591141387
2666,1086340,em_acount,10,0.5858087255428283
2667,1086587,em_acount,10,0.4124119900533303
2668,1086692,em_acount,10,0.41463832686198954
2669,1086765,em_acount,10,0.8030495057772021
2670,1087037,em_acount,10,0.316468537383074
2671,1087151,em_acount,10,0.3439553945731587
2672,1087265,emc_account,10,0.7050869413448376
2673,1087575,em_acount,10,0.6475520687304778
2674,1087755,em_acount,10,0.7115115189430326
2675,1087959,em_acount,10,0.3918371212059898
2676,1087967,em_acount,10,0.3670071095654341
2677,1087972,em_acount,10,0.8256568080800507
2678,1087989,em_acount,10,0.7254151771904938
2679,1087998,em_acount,10,0.32199770746981604
2680,1088313,em_acount,10,0.769054556173862
2681,1088372,em_acount,10,0.8031241133447987
2682,1088419,em_acount,10,0.6550743361964919
2683,1088451,em_acount,10,0.3093820242953076
2684,1088626,payroll_account,10,0.8355056391087889
2685,1088828,em_acount,10,0.7408438565923449
2686,1088933,em_acount,10,0.7642459641409723
2687,1088995,em_acount,10,0.30582430539981625
2688,1089010,em_acount,10,0.6724994434659655
2689,1089062,em_acount,10,0.8150419522042563
2690,1089126,em_acount,10,0.7519247319717298
2691,1089165,em_acount,10,0.658543161026551
2692,1089189,em_acount,10,0.652484712261053
2693,1089268,payroll_account,10,0.7450323046769151
2694,1089655,em_acount,10,0.6682677937710251
2695,1089828,em_acount,10,0.7058944996481736
2696,1089832,em_acount,10,0.7601955956683667
2697,1089852,em_acount,10,0.3903363630110952
2698,1089854,em_acount,10,0.33617351162716613
2699,1089882,em_acount,10,0.30941763202329564
2700,1089914,em_acount,10,0.6702409514812673
2701,1089980,em_acount,10,0.6775772394658531
2702,1090075,em_acount,10,0.32769342832386006
2703,1090145,emc_account,10,0.6483519650954548
2704,1090455,em_acount,10,0.3302668321134665
2705,1090820,em_acount,10,0.8252792489365454
2706,1090831,em_acount,10,0.34924210544055334
2707,1090842,em_acount,10,0.723403765741462
2708,1092280,em_acount,10,0.7025657225423746
2709,1092469,em_acount,10,0.7588192525873129
2710,1092553,em_acount,10,0.3637566936403435
2711,1092647,em_acount,10,0.7784708873658325
2712,1092654,em_acount,10,0.7322799203085819
2713,1092685,payroll_account,10,0.6473704145612256
2714,1092833,em_acount,10,0.6997725259833932
2715,1092916,em_acount,10,0.7556167871022178
2716,1093020,em_acount,10,0.3457081412892968
2717,1093368,em_acount,10,0.6160426789612178
2718,1093422,em_acount,10,0.7159266234300533
2719,1093588,em_acount,10,0.7283192837837196
2720,1093591,em_acount,10,0.7342340192271487
2721,1093843,em_acount,10,0.786359115286127
2722,1093875,em_acount,10,0.7220192405392699
2723,1094313,em_acount,10,0.32706129761367664
2724,1094339,em_acount,10,0.849920076083186
2725,1094561,payroll_account,10,0.8240442640975099
2726,1094567,em_acount,10,0.6997762948352227
2727,1094570,em_acount,10,0.5622839390063162
2728,1094811,em_acount,10,0.8165816198547239
2729,1095227,em_acount,10,0.7188565515657651
2730,1095599,em_acount,10,0.7308483476776411
2731,1095613,payroll_account,10,0.7903376981588551
2732,1095664,em_acount,10,0.3256498355049699
2733,1095666,em_acount,10,0.32914752475602455
2734,1095774,em_acount,10,0.5382950454234856
2735,1096333,payroll_account,10,0.8453810922532837
2736,1096408,em_acount,10,0.38687156528627564
2737,1096420,em_acount,10,0.3547009082743666
2738,1096448,em_acount,10,0.43468241357894455
2739,1096530,em_acount,10,0.6618342214006493
2740,1096816,em_acount,10,0.6652082736468028
2741,1096905,em_acount,10,0.6837766267047408
2742,1096927,em_acount,10,0.6956434409658497
2743,1097154,em_acount,10,0.3313143703181205
2744,1097240,em_acount,10,0.3714781466199017
2745,1097264,em_acount,10,0.8223139134936533
2746,1097308,payroll_account,10,0.35523249549356417
2747,1097395,em_acount,10,0.360966269044592
2748,1097401,em_acount,10,0.3928813293472063
2749,1097439,em_acount,10,0.3102278266323987
2750,1097490,em_acount,10,0.744879661738085
2751,1097564,em_acount,10,0.32876567322626304
2752,1097871,em_acount,10,0.36405958243143366
2753,1097898,em_acount,10,0.7834036252148723
2754,1097924,em_acount,10,0.3682537782612367
2755,1097961,em_acount,10,0.34851968468853917
2756,1098068,em_acount,10,0.4591848194519969
2757,1098080,em_acount,10,0.7628926240661338
2758,1098081,em_acount,10,0.8281246060357202
2759,1098083,em_acount,10,0.3617149859589379
2760,1098105,em_acount,10,0.3475910665080242
2761,1098209,em_acount,10,0.6413182787661468
2762,1098873,payroll_account,10,0.8531128026475423
2763,1098941,em_acount,10,0.3105863458202052
2764,1098950,em_acount,10,0.7212003230004026
2765,1099107,em_acount,10,0.35446663497231234
2766,1099403,em_acount,10,0.32338346058277373
2767,1099468,em_acount,10,0.8912977902949193
2768,1099698,em_acount,10,0.6551749196606219
2769,1099706,em_acount,10,0.601645248105926
2770,1099823,em_acount,10,0.40197260428602727
2771,1099824,em_acount,10,0.8381899160990495
2772,1100040,em_acount,10,0.7483943888815622
2773,1100053,em_acount,10,0.3608669735527688
2774,1100156,em_acount,10,0.8730891036500077
2775,1100162,em_acount,10,0.3742155650767646
2776,1100392,em_acount,10,0.7856351682180068
2777,1100451,em_acount,10,0.3752160089909261
2778,1100513,em_acount,10,0.6881246301744957
2779,1100976,em_acount,10,0.858564300717484
2780,1101054,em_acount,10,0.739186040944831
2781,1101170,em_acount,10,0.3269845523563173
2782,1101191,em_acount,10,0.3355653708294853
2783,1101266,em_acount,10,0.3141227867096242
2784,1101759,emc_account,10,0.35463758231407033
2785,1102101,em_acount,10,0.8042721493019529
2786,1102141,em_acount,10,0.3060913683504134
2787,1102513,em_acount,10,0.7136098716602387
2788,1102750,em_acount,10,0.3056500762563727
2789,1102776,em_acount,10,0.3371498188105634
2790,1102801,emc_account,10,0.7604862662805539
2791,1102827,payroll_account,10,0.3850776149382728
2792,1102847,em_acount,10,0.34555612425941945
2793,1102865,em_acount,10,0.7443545587992639
2794,1102878,em_acount,10,0.7720929893771181
2795,1103055,em_acount,10,0.685728067203896
2796,1103065,em_acount,10,0.3151130326909267
2797,1103173,em_acount,10,0.7172077355438965
2798,1103233,em_acount,10,0.7482900276340291
2799,1103822,em_acount,10,0.736585533880875
2800,1104025,em_acount,10,0.81042405180213
2801,1104043,payroll_account,10,0.30079428014171844
2802,1104079,em_acount,10,0.3014556625832637
2803,1104087,em_acount,10,0.38476676396923576
2804,1104099,em_acount,10,0.3759748471643531
2805,1104273,em_acount,10,0.6408901477919693
2806,1104613,emc_account,10,0.3952990471062525
2807,1104665,em_acount,10,0.3168189764018415
2808,1104716,em_acount,10,0.40803257772625967
2809,1105221,em_acount,10,0.3228438845513201
2810,1105260,em_acount,10,0.7380845153069469
2811,1105267,em_acount,10,0.8150723782973266
2812,1105649,em_acount,10,0.8207858846944527
2813,1105750,em_acount,10,0.7366608225469977
2814,1105754,em_acount,10,0.8384309944032892
2815,1105763,em_acount,10,0.35764151460654253
2816,1105791,em_acount,10,0.8548767079089368
2817,1105893,em_acount,10,0.39556453403047
2818,1105912,em_acount,10,0.7699339232701738
2819,1106555,em_acount,10,0.7528723495383971
2820,1106676,em_acount,10,0.3033997157302374
2821,1106705,em_acount,10,0.7838275916347092
2822,1106817,em_acount,10,0.8510094435717906
2823,1106967,payroll_account,10,0.8186466443245896
2824,1107026,payroll_account,10,0.752558737452993
2825,1107196,payroll_account,10,0.8493383830502297
2826,1107257,em_acount,10,0.3454401379307619
2827,1107289,em_acount,10,0.7240240922410708
2828,1107374,em_acount,10,0.6699465471266326
2829,1107394,em_acount,10,0.588387272636308
2830,1107440,em_acount,10,0.8396946753698117
2831,1107645,em_acount,10,0.6010113042207986
2832,1107701,em_acount,10,0.6237028961124652
2833,1107847,em_acount,10,0.3110046258774418
2834,1107880,payroll_account,10,0.32864515713730547
2835,1107897,em_acount,10,0.3389123643465775
2836,1108337,em_acount,10,0.8212928493026878
2837,1108363,em_acount,10,0.3561555794899151
2838,1108465,em_acount,10,0.7711456556264751
2839,1108575,em_acount,10,0.7970260345676583
2840,1109077,em_acount,10,0.3221106521205071
2841,1109139,em_acount,10,0.8155870059422667
2842,1109246,em_acount,10,0.733471325563151
2843,1109331,em_acount,10,0.586193026099013
2844,1109557,payroll_account,10,0.6636370274275135
2845,1109588,em_acount,10,0.36810121199124884
2846,1109613,em_acount,10,0.3416688816072673
2847,1109614,payroll_account,10,0.40317362121897293
2848,1109617,em_acount,10,0.6893306944080047
2849,1109702,em_acount,10,0.34422324193346515
2850,1110103,em_acount,10,0.30838799754971336
2851,1110650,em_acount,10,0.7830668541616347
2852,1110744,em_acount,10,0.32998882795520135
2853,1111492,em_acount,10,0.3167093419203848
2854,1111532,em_acount,10,0.7697865702089502
2855,1111709,em_acount,10,0.8186956157268427
2856,1111806,em_acount,10,0.8130217597875032
2857,1111827,em_acount,10,0.853759432518144
2858,1111855,em_acount,10,0.5902000988730509
2859,1111951,em_acount,10,0.32662157320709323
2860,1111969,em_acount,10,0.8144905278934178
2861,1112068,em_acount,10,0.7454524456791286
2862,1112082,em_acount,10,0.657986282075256
2863,1112148,em_acount,10,0.7819361014052741
2864,1112168,payroll_account,10,0.815230295519575
2865,1112262,em_acount,10,0.3267344770507492
2866,1112411,em_acount,10,0.7813617779580975
2867,1112617,em_acount,10,0.31908788280104083
2868,1112675,em_acount,10,0.4430611723111799
2869,1112676,payroll_account,10,0.8035664296249206
2870,1112677,em_acount,10,0.3353337569875929
